#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000005_01021	216816.GS08_04675	0.0	1236.0	COG0481@1|root,COG0481@2|Bacteria,2GJAB@201174|Actinobacteria,4CYWI@85004|Bifidobacteriales	201174|Actinobacteria	M	Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner	lepA	GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0030312,GO:0044424,GO:0044444,GO:0044464,GO:0071944	-	ko:K03596	ko05134,map05134	-	-	-	ko00000,ko00001	-	-	-	EFG_C,EFG_II,GTP_EFTU,GTP_EFTU_D2,LepA_C
MGYG000000005_01054	216816.GS08_04520	1.38e-256	706.0	COG1559@1|root,COG1559@2|Bacteria,2GKGQ@201174|Actinobacteria,4CZID@85004|Bifidobacteriales	201174|Actinobacteria	S	Functions as a peptidoglycan terminase that cleaves nascent peptidoglycan strands endolytically to terminate their elongation	mltG	-	-	ko:K07082	-	-	-	-	ko00000	-	-	-	YceG
MGYG000000005_01086	216816.GS08_04315	0.0	884.0	COG0366@1|root,COG0366@2|Bacteria,2GJUT@201174|Actinobacteria,4D075@85004|Bifidobacteriales	201174|Actinobacteria	G	Alpha amylase, catalytic domain	nplT	-	3.2.1.1	ko:K01176	ko00500,ko01100,ko04973,map00500,map01100,map04973	-	R02108,R02112,R11262	-	ko00000,ko00001,ko01000	-	GH13	-	Alpha-amylase,DUF3459
MGYG000000005_00004	216816.GS08_08030	0.0	1646.0	COG1328@1|root,COG1328@2|Bacteria,2GMGA@201174|Actinobacteria,4CYV3@85004|Bifidobacteriales	201174|Actinobacteria	F	Anaerobic ribonucleoside-triphosphate reductase	nrdD	-	1.1.98.6	ko:K21636	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R11633,R11634,R11635,R11636	RC00613	ko00000,ko00001,ko00002,ko01000	-	-	-	ATP-cone,NRDD
MGYG000000005_00037	216816.GS08_08205	1.68e-154	434.0	COG0009@1|root,COG0009@2|Bacteria,2GK2X@201174|Actinobacteria,4CYVA@85004|Bifidobacteriales	201174|Actinobacteria	J	Belongs to the SUA5 family	ywlC	GO:0000049,GO:0002949,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006450,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016772,GO:0016779,GO:0034470,GO:0034641,GO:0034660,GO:0040007,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0065007,GO:0065008,GO:0070525,GO:0071704,GO:0090304,GO:0097159,GO:1901360,GO:1901363	2.7.7.87	ko:K07566	-	-	R10463	RC00745	ko00000,ko01000,ko03009,ko03016	-	-	-	Sua5_yciO_yrdC
MGYG000000005_01758	216816.GS08_03755	1.01e-162	458.0	COG3707@1|root,COG3707@2|Bacteria,2GK7T@201174|Actinobacteria,4CYS7@85004|Bifidobacteriales	201174|Actinobacteria	T	Response regulator receiver domain protein	pdtaR	GO:0000160,GO:0003674,GO:0005488,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0007154,GO:0007165,GO:0008150,GO:0009987,GO:0016020,GO:0023052,GO:0030312,GO:0035556,GO:0040007,GO:0043167,GO:0043168,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0071944	-	ko:K22010	-	M00839	-	-	ko00000,ko00002,ko02022	-	-	-	ANTAR,Response_reg
MGYG000000005_01732	216816.GS08_04095	4.7e-310	848.0	COG1219@1|root,COG1219@2|Bacteria,2GJXQ@201174|Actinobacteria,4CYT6@85004|Bifidobacteriales	201174|Actinobacteria	O	ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP	clpX	GO:0000166,GO:0003674,GO:0003824,GO:0004176,GO:0005488,GO:0005524,GO:0005575,GO:0005618,GO:0005623,GO:0006508,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008233,GO:0009056,GO:0009057,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019538,GO:0030163,GO:0030312,GO:0030554,GO:0031333,GO:0032271,GO:0032272,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0040007,GO:0042623,GO:0043167,GO:0043168,GO:0043170,GO:0043254,GO:0044087,GO:0044238,GO:0044464,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051128,GO:0051129,GO:0051301,GO:0065007,GO:0070011,GO:0071704,GO:0071944,GO:0097159,GO:0097367,GO:0140096,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575	-	ko:K03544	ko04112,map04112	-	-	-	ko00000,ko00001,ko03110	-	-	-	AAA_2,ClpB_D2-small,zf-C4_ClpX
MGYG000000005_01232	547043.BIFPSEUDO_04085	2.65e-259	710.0	COG0059@1|root,COG0059@2|Bacteria,2GKXA@201174|Actinobacteria,4CZBR@85004|Bifidobacteriales	201174|Actinobacteria	H	Involved in the biosynthesis of branched-chain amino acids (BCAA). Catalyzes an alkyl-migration followed by a ketol- acid reduction of (S)-2-acetolactate (S2AL) to yield (R)-2,3- dihydroxy-isovalerate. In the isomerase reaction, S2AL is rearranged via a Mg-dependent methyl migration to produce 3- hydroxy-3-methyl-2-ketobutyrate (HMKB). In the reductase reaction, this 2-ketoacid undergoes a metal-dependent reduction by NADPH to yield (R)-2,3-dihydroxy-isovalerate	ilvC	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008150,GO:0008152,GO:0008677,GO:0016020,GO:0016491,GO:0016614,GO:0016616,GO:0040007,GO:0044424,GO:0044444,GO:0044464,GO:0055114,GO:0071944	1.1.1.86	ko:K00053	ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R03051,R04439,R04440,R05068,R05069,R05071	RC00726,RC00836,RC00837,RC01726	ko00000,ko00001,ko00002,ko01000	-	-	-	IlvC,IlvN
MGYG000000005_00948	1435051.BMOU_1449	1.57e-05	47.4	COG2211@1|root,COG2211@2|Bacteria,2GJZG@201174|Actinobacteria,4CZ93@85004|Bifidobacteriales	201174|Actinobacteria	G	Transporter major facilitator family protein	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1,MFS_2
MGYG000000005_00316	216816.GS08_01930	0.0	1070.0	COG0215@1|root,COG0215@2|Bacteria,2GJF2@201174|Actinobacteria,4CZZ9@85004|Bifidobacteriales	201174|Actinobacteria	J	Belongs to the class-I aminoacyl-tRNA synthetase family	cysS	GO:0000166,GO:0003674,GO:0003824,GO:0004812,GO:0004817,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006423,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0017076,GO:0019538,GO:0019752,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034645,GO:0034660,GO:0035639,GO:0036094,GO:0040007,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0097159,GO:0097367,GO:0140098,GO:0140101,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576	6.1.1.16	ko:K01883	ko00970,map00970	M00359,M00360	R03650	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	DALR_2,tRNA-synt_1e,tRNA-synt_1g
MGYG000000005_00351	216816.GS08_02080	3.93e-182	509.0	COG0681@1|root,COG0681@2|Bacteria,2GIYN@201174|Actinobacteria,4CZEY@85004|Bifidobacteriales	201174|Actinobacteria	U	Belongs to the peptidase S26 family	lepB	-	3.4.21.89	ko:K03100	ko02024,ko03060,map02024,map03060	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_S24,Peptidase_S26
MGYG000000005_00383	293826.Amet_0211	2.97e-76	246.0	COG2327@1|root,COG2327@2|Bacteria,1V4VX@1239|Firmicutes,24C2N@186801|Clostridia,36HW6@31979|Clostridiaceae	186801|Clostridia	M	Polysaccharide pyruvyl transferase	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_1_4,Glyco_transf_4,Glycos_transf_2,PS_pyruv_trans
MGYG000000005_00415	78346.BRUM_0033	1.11e-198	564.0	COG1672@1|root,COG1672@2|Bacteria,2GMAZ@201174|Actinobacteria,4CZTD@85004|Bifidobacteriales	201174|Actinobacteria	S	ATPase domain predominantly from Archaea	-	-	-	ko:K06921	-	-	-	-	ko00000	-	-	-	ATPase_2,DUF234,HTH_5,HTH_IclR
MGYG000000005_00479	216816.GS08_02855	5.76e-68	217.0	COG1055@1|root,COG1055@2|Bacteria,2GP6U@201174|Actinobacteria,4CZ37@85004|Bifidobacteriales	201174|Actinobacteria	P	Citrate transporter	-	-	-	-	-	-	-	-	-	-	-	-	CitMHS
MGYG000000005_00512	216816.GS08_02955	0.0	1004.0	COG0034@1|root,COG0034@2|Bacteria,2GK6I@201174|Actinobacteria,4CZ89@85004|Bifidobacteriales	201174|Actinobacteria	F	Catalyzes the formation of phosphoribosylamine from phosphoribosylpyrophosphate (PRPP) and glutamine	purF	GO:0008150,GO:0040007	2.4.2.14	ko:K00764	ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130	M00048	R01072	RC00010,RC02724,RC02752	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	-	GATase_2,GATase_6,GATase_7,Pribosyltran
MGYG000000005_00545	216816.GS08_03140	1.42e-244	672.0	COG1063@1|root,COG1063@2|Bacteria,2GISW@201174|Actinobacteria,4CZJY@85004|Bifidobacteriales	201174|Actinobacteria	C	Zinc-binding dehydrogenase	adh	-	1.1.1.1	ko:K00001	ko00010,ko00071,ko00350,ko00625,ko00626,ko00830,ko00980,ko00982,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00071,map00350,map00625,map00626,map00830,map00980,map00982,map01100,map01110,map01120,map01130,map01220	-	R00623,R00754,R02124,R04805,R04880,R05233,R05234,R06917,R06927,R07105,R08281,R08306,R08310	RC00050,RC00087,RC00088,RC00099,RC00116,RC00649,RC01734,RC02273	ko00000,ko00001,ko01000	-	-	-	ADH_N,ADH_N_assoc,ADH_zinc_N
MGYG000000005_00577	326426.Bbr_0694	1.02e-201	559.0	COG2022@1|root,COG2022@2|Bacteria,2GM62@201174|Actinobacteria,4CZ4A@85004|Bifidobacteriales	201174|Actinobacteria	H	Catalyzes the rearrangement of 1-deoxy-D-xylulose 5- phosphate (DXP) to produce the thiazole phosphate moiety of thiamine. Sulfur is provided by the thiocarboxylate moiety of the carrier protein ThiS. In vitro, sulfur can be provided by H(2)S	thiG	-	2.8.1.10	ko:K03149	ko00730,ko01100,map00730,map01100	-	R10247	RC03096,RC03097,RC03461	ko00000,ko00001,ko01000	-	-	-	ThiG,ThiS
MGYG000000005_00609	216816.GS08_06945	1.53e-117	336.0	COG0454@1|root,COG0456@2|Bacteria,2IB9K@201174|Actinobacteria,4D0M3@85004|Bifidobacteriales	201174|Actinobacteria	K	acetyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1,Acetyltransf_10,Acetyltransf_9
MGYG000000005_00738	216816.GS08_07645	7.12e-170	474.0	COG0745@1|root,COG0745@2|Bacteria,2GIZB@201174|Actinobacteria,4CYPS@85004|Bifidobacteriales	201174|Actinobacteria	KT	Response regulator receiver domain protein	phoP	-	-	ko:K02483	-	-	-	-	ko00000,ko02022	-	-	-	Response_reg,Trans_reg_C
MGYG000000005_00770	216816.GS08_07805	4.79e-291	795.0	COG0192@1|root,COG0192@2|Bacteria,2GJ4U@201174|Actinobacteria,4CZ5D@85004|Bifidobacteriales	201174|Actinobacteria	H	Catalyzes the formation of S-adenosylmethionine (AdoMet) from methionine and ATP. The overall synthetic reaction is composed of two sequential steps, AdoMet formation and the subsequent tripolyphosphate hydrolysis which occurs prior to release of AdoMet from the enzyme	metK	GO:0003674,GO:0003824,GO:0004478,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008150,GO:0016020,GO:0016740,GO:0016765,GO:0019899,GO:0030312,GO:0035375,GO:0040007,GO:0044424,GO:0044444,GO:0044464,GO:0071944	2.5.1.6	ko:K00789	ko00270,ko01100,ko01110,ko01230,map00270,map01100,map01110,map01230	M00034,M00035,M00368,M00609	R00177,R04771	RC00021,RC01211	ko00000,ko00001,ko00002,ko01000	-	-	-	S-AdoMet_synt_C,S-AdoMet_synt_M,S-AdoMet_synt_N
MGYG000000005_00802	216816.GS08_06315	3.75e-57	177.0	2BGJ3@1|root,32AHC@2|Bacteria,2IR91@201174|Actinobacteria,4D17H@85004|Bifidobacteriales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000005_00834	216816.GS08_06165	2.16e-130	371.0	COG2137@1|root,COG2137@2|Bacteria,2INKM@201174|Actinobacteria,4D0Y4@85004|Bifidobacteriales	201174|Actinobacteria	S	Modulates RecA activity	recX	-	-	ko:K03565	-	-	-	-	ko00000,ko03400	-	-	-	RecX
MGYG000000005_00901	1437610.BREU_0058	7.85e-261	736.0	COG1129@1|root,COG1129@2|Bacteria,2I2G1@201174|Actinobacteria,4CZ58@85004|Bifidobacteriales	201174|Actinobacteria	G	ATPases associated with a variety of cellular activities	-	-	-	ko:K16786,ko:K16787	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	ABC_tran
MGYG000000005_00933	326426.Bbr_1082	1.11e-206	572.0	COG1136@1|root,COG1136@2|Bacteria,2I9KA@201174|Actinobacteria,4CZ7R@85004|Bifidobacteriales	201174|Actinobacteria	V	ABC transporter	-	-	-	ko:K02003	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
MGYG000000005_00965	216816.GS08_04950	3.01e-224	618.0	COG0284@1|root,COG0284@2|Bacteria,2GKWK@201174|Actinobacteria,4CZAK@85004|Bifidobacteriales	201174|Actinobacteria	F	Belongs to the OMP decarboxylase family. Type 2 subfamily	pyrF	-	4.1.1.23	ko:K01591	ko00240,ko01100,map00240,map01100	M00051	R00965	RC00409	ko00000,ko00001,ko00002,ko01000	-	-	-	OMPdecase
MGYG000000005_01029	216816.GS08_04635	1.02e-57	179.0	COG3288@1|root,COG3288@2|Bacteria,2IKR9@201174|Actinobacteria,4D12D@85004|Bifidobacteriales	201174|Actinobacteria	C	4TM region of pyridine nucleotide transhydrogenase, mitoch	pntAB	-	1.6.1.2	ko:K00324	ko00760,ko01100,map00760,map01100	-	R00112	RC00001	ko00000,ko00001,ko01000	-	-	-	PNTB_4TM
MGYG000000005_01062	216816.GS08_04455	1.29e-141	400.0	COG0522@1|root,COG0522@2|Bacteria,2GIRX@201174|Actinobacteria,4CYSP@85004|Bifidobacteriales	201174|Actinobacteria	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit	rpsD	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006417,GO:0006450,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010608,GO:0010628,GO:0015935,GO:0019222,GO:0019843,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032268,GO:0032270,GO:0032991,GO:0034248,GO:0034250,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0045727,GO:0045903,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0060255,GO:0065007,GO:0065008,GO:0080090,GO:0097159,GO:1901363,GO:1990904,GO:2000112	-	ko:K02986	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S4,S4
MGYG000000005_01127	326426.Bbr_1917	6.11e-270	780.0	COG0728@1|root,COG0728@2|Bacteria,2GKN0@201174|Actinobacteria,4CZ8M@85004|Bifidobacteriales	201174|Actinobacteria	KLT	MviN-like protein	mviN	GO:0003674,GO:0005215,GO:0005575,GO:0005576,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006855,GO:0008150,GO:0015238,GO:0015893,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0042221,GO:0042493,GO:0042891,GO:0042895,GO:0044425,GO:0044459,GO:0044464,GO:0046677,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071944	-	ko:K03980	-	-	-	-	ko00000,ko01011,ko02000	2.A.66.4	-	-	MVIN,Pkinase
MGYG000000005_01161	216816.GS08_00125	1.09e-109	315.0	COG0783@1|root,COG0783@2|Bacteria,2IFDP@201174|Actinobacteria,4CZV3@85004|Bifidobacteriales	201174|Actinobacteria	P	Belongs to the Dps family	dps	-	-	ko:K04047	-	-	-	-	ko00000,ko03036	-	-	-	Ferritin
MGYG000000005_01193	216816.GS08_00345	4.75e-60	190.0	2AR0I@1|root,31G9B@2|Bacteria,2IAEA@201174|Actinobacteria,4D076@85004|Bifidobacteriales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Halogen_Hydrol
MGYG000000005_01227	216816.GS08_00500	9.71e-317	862.0	COG0104@1|root,COG0104@2|Bacteria,2GMP4@201174|Actinobacteria,4CZ0U@85004|Bifidobacteriales	201174|Actinobacteria	F	Plays an important role in the de novo pathway of purine nucleotide biosynthesis. Catalyzes the first committed step in the biosynthesis of AMP from IMP	purA	GO:0003674,GO:0003824,GO:0004019,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006163,GO:0006164,GO:0006167,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0016874,GO:0016879,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034641,GO:0034654,GO:0040007,GO:0044208,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046033,GO:0046040,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	6.3.4.4	ko:K01939	ko00230,ko00250,ko01100,map00230,map00250,map01100	M00049	R01135	RC00458,RC00459	ko00000,ko00001,ko00002,ko01000	-	-	-	Adenylsucc_synt
MGYG000000005_01259	216816.GS08_00755	5.33e-266	729.0	COG1597@1|root,COG1597@2|Bacteria,2GK3P@201174|Actinobacteria,4CZ1S@85004|Bifidobacteriales	201174|Actinobacteria	I	Diacylglycerol kinase catalytic domain protein	-	-	2.7.1.107	ko:K07029	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110	-	R02240	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	DAGK_cat
MGYG000000005_01293	158787.BSCA_0977	1.63e-154	439.0	COG3619@1|root,COG3619@2|Bacteria,2GKDV@201174|Actinobacteria,4CZC9@85004|Bifidobacteriales	201174|Actinobacteria	S	Protein of unknown function (DUF1275)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1275
MGYG000000005_01328	1297617.JPJD01000080_gene1401	1.3e-23	91.7	2C5R4@1|root,30S72@2|Bacteria,1V578@1239|Firmicutes,24IJT@186801|Clostridia,26AY8@186813|unclassified Clostridiales	186801|Clostridia	S	Transposon-encoded protein TnpV	-	-	-	-	-	-	-	-	-	-	-	-	TnpV
MGYG000000005_01426	216816.GS08_06525	2.3e-231	637.0	COG0761@1|root,COG0761@2|Bacteria,2GIZ7@201174|Actinobacteria,4CZ8B@85004|Bifidobacteriales	201174|Actinobacteria	IM	Catalyzes the conversion of 1-hydroxy-2-methyl-2-(E)- butenyl 4-diphosphate (HMBPP) into a mixture of isopentenyl diphosphate (IPP) and dimethylallyl diphosphate (DMAPP). Acts in the terminal step of the DOXP MEP pathway for isoprenoid precursor biosynthesis	ispH	-	1.17.7.4	ko:K03527	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00096	R05884,R08210	RC01137,RC01487	ko00000,ko00001,ko00002,ko01000	-	-	-	Gmad1,LYTB
MGYG000000005_01491	401473.BDP_0973	2.92e-35	121.0	2EIAW@1|root,33C2A@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	HTH_19
MGYG000000005_01588	216816.GS08_09600	0.0	887.0	COG0446@1|root,COG0446@2|Bacteria,2H7WY@201174|Actinobacteria,4CZXP@85004|Bifidobacteriales	201174|Actinobacteria	C	Pyridine nucleotide-disulphide oxidoreductase	nox	-	-	-	-	-	-	-	-	-	-	-	Pyr_redox_2,Pyr_redox_dim,Reductase_C
MGYG000000005_01620	1688.BCUN_1877	4.54e-06	46.6	2B5FS@1|root,31YAE@2|Bacteria,2H1ED@201174|Actinobacteria,4D1NB@85004|Bifidobacteriales	201174|Actinobacteria	K	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
MGYG000000005_01652	762211.BSTEL_1490	6.57e-250	693.0	COG2730@1|root,COG2730@2|Bacteria,2I8WH@201174|Actinobacteria,4CZV7@85004|Bifidobacteriales	201174|Actinobacteria	G	Belongs to the glycosyl hydrolase 5 (cellulase A) family	-	-	3.2.1.4,3.2.1.58	ko:K01179,ko:K01210	ko00500,ko01100,map00500,map01100	-	R00308,R03115,R06200,R11307,R11308	RC00467	ko00000,ko00001,ko01000	-	GH5,GH9	-	Cellulase
MGYG000000005_01686	216816.GS08_05335	4.39e-179	500.0	COG3879@1|root,COG3879@2|Bacteria,2GJ3C@201174|Actinobacteria,4CYYH@85004|Bifidobacteriales	201174|Actinobacteria	S	Bacterial protein of unknown function (DUF881)	-	GO:0005575,GO:0005576,GO:0005623,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	DUF881
MGYG000000005_01718	216816.GS08_04025	5.05e-279	764.0	COG1135@1|root,COG1135@2|Bacteria,2GJ9P@201174|Actinobacteria,4CZYI@85004|Bifidobacteriales	201174|Actinobacteria	P	Part of the ABC transporter complex MetNIQ involved in methionine import. Responsible for energy coupling to the transport system	metN	-	-	ko:K02071	ko02010,map02010	M00238	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.24	-	-	ABC_tran,NIL
MGYG000000005_01752	1680.BADO_0633	1.37e-22	92.0	28KYP@1|root,2ZAE6@2|Bacteria,2IHZX@201174|Actinobacteria,4D0UP@85004|Bifidobacteriales	201174|Actinobacteria	S	Domain of unknown function DUF1829	-	-	-	-	-	-	-	-	-	-	-	-	DUF1828,DUF1829
MGYG000000005_01818	326426.Bbr_1861	1.26e-296	806.0	COG4733@1|root,COG4733@2|Bacteria,2I3TX@201174|Actinobacteria	201174|Actinobacteria	G	Protein of unknown function (DUF2961)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2961
MGYG000000005_01851	216816.GS08_02560	0.0	2527.0	COG0210@1|root,COG2887@1|root,COG0210@2|Bacteria,COG2887@2|Bacteria,2GM2E@201174|Actinobacteria,4CZ49@85004|Bifidobacteriales	201174|Actinobacteria	L	Belongs to the helicase family. UvrD subfamily	uvrD2	-	3.6.4.12	ko:K03657	ko03420,ko03430,map03420,map03430	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	PDDEXK_1,UvrD-helicase,UvrD_C
MGYG000000005_01887	216816.GS08_03990	0.0	1026.0	COG0518@1|root,COG0519@1|root,COG0518@2|Bacteria,COG0519@2|Bacteria,2GM09@201174|Actinobacteria,4CZC3@85004|Bifidobacteriales	201174|Actinobacteria	F	Catalyzes the synthesis of GMP from XMP	guaA	GO:0003674,GO:0003824,GO:0003921,GO:0003922,GO:0005575,GO:0005618,GO:0005623,GO:0006139,GO:0006163,GO:0006164,GO:0006177,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009163,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0016874,GO:0016879,GO:0016884,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0030312,GO:0034404,GO:0034641,GO:0034654,GO:0040007,GO:0042278,GO:0042451,GO:0042455,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044464,GO:0046037,GO:0046128,GO:0046129,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0090407,GO:1901068,GO:1901070,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	6.3.5.2	ko:K01951	ko00230,ko00983,ko01100,map00230,map00983,map01100	M00050	R01230,R01231,R08244	RC00010,RC00204	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	-	DUF3817,GATase,GMP_synt_C,NAD_synthase,tRNA_Me_trans
